shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10041,43.316979,-79.839195,230026,10.501
10041,43.317091,-79.839038,230027,10.519
10041,43.317091,-79.839038,240001,10.519
10041,43.317321,-79.838720,240002,10.556
10041,43.317651,-79.838259,240003,10.608
10041,43.317651,-79.838259,240004,10.608
10041,43.318123,-79.837597,240005,10.683
10041,43.318123,-79.837597,240006,10.683
10041,43.318460,-79.837124,240007,10.736
10041,43.318460,-79.837124,250001,10.736
10041,43.318555,-79.836990,250002,10.752
10041,43.318620,-79.836904,250003,10.762
10041,43.319120,-79.836243,250004,10.839
10041,43.319120,-79.836243,250005,10.839
10041,43.319137,-79.836220,250006,10.841
10041,43.319137,-79.836220,250007,10.841
10041,43.319609,-79.835595,250008,10.914
10041,43.319609,-79.835595,250009,10.914
10041,43.319800,-79.835344,250010,10.944
10041,43.319800,-79.835344,250011,10.944
10041,43.319848,-79.835279,250012,10.951
10041,43.319848,-79.835279,250013,10.951
10041,43.320029,-79.835035,250014,10.979
10041,43.320029,-79.835035,250015,10.979
10041,43.320302,-79.834650,250016,11.023
10041,43.320302,-79.834650,250017,11.023
10041,43.320327,-79.834615,250018,11.027
10041,43.320327,-79.834615,260001,11.027
10041,43.320416,-79.834488,260002,11.041
10041,43.320846,-79.833926,260003,11.107
10041,43.320846,-79.833926,260004,11.107
10041,43.321044,-79.833655,260005,11.138
10041,43.321044,-79.833655,260006,11.138
10041,43.321109,-79.833564,260007,11.149
10041,43.321109,-79.833564,260008,11.149
10041,43.321300,-79.833299,260009,11.179
10041,43.321300,-79.833299,270001,11.179
10041,43.321334,-79.833252,270002,11.184
10041,43.321492,-79.833038,270003,11.209
10041,43.321508,-79.832904,270004,11.220
10041,43.321730,-79.832590,270005,11.255
10041,43.321794,-79.832502,270006,11.265
10041,43.321878,-79.832388,270007,11.279
10041,43.322049,-79.832168,270008,11.305
10041,43.322049,-79.832168,270009,11.305
10041,43.322237,-79.831924,270010,11.333
10041,43.322312,-79.831894,270011,11.342
10041,43.322340,-79.831859,270012,11.346
10041,43.322340,-79.831859,270013,11.346
10041,43.322472,-79.831693,270014,11.366
10041,43.322472,-79.831693,270015,11.366
10041,43.322539,-79.831605,270016,11.377
10041,43.322539,-79.831605,270017,11.377
10041,43.322941,-79.831088,270018,11.438
10041,43.322941,-79.831088,270019,11.438
10041,43.323337,-79.830572,270020,11.498
10041,43.323337,-79.830572,270021,11.498
10041,43.323573,-79.830263,270022,11.535
10041,43.323573,-79.830263,270023,11.535
10041,43.323696,-79.830103,270024,11.554
10041,43.323854,-79.829897,270025,11.578
10041,43.323854,-79.829897,270026,11.578
10041,43.323875,-79.829871,270027,11.581
10041,43.323875,-79.829871,280001,11.581
10041,43.324046,-79.829646,280002,11.607
10041,43.324129,-79.829452,280003,11.626
10041,43.324333,-79.829193,280004,11.656
10041,43.324433,-79.829072,280005,11.671
10041,43.324591,-79.828904,280006,11.693
10041,43.324698,-79.828828,280007,11.707
10041,43.324874,-79.828738,280008,11.728
10041,43.324930,-79.828687,280009,11.735
10041,43.324930,-79.828687,280010,11.735
10041,43.325637,-79.828046,280011,11.829
10041,43.325706,-79.827876,280012,11.845
10041,43.326058,-79.827535,280013,11.893
10041,43.326582,-79.826895,280014,11.971
10041,43.326663,-79.826796,280015,11.983
10041,43.326808,-79.826607,280016,12.005
10041,43.327000,-79.826321,280017,12.037
10041,43.327371,-79.825693,280018,12.102
10041,43.327513,-79.825426,280019,12.129
10041,43.327608,-79.825182,280020,12.152
10041,43.327695,-79.824932,280021,12.174
10041,43.327695,-79.824932,280022,12.174
10041,43.327893,-79.824369,280023,12.225
10041,43.327930,-79.824263,280024,12.234
10041,43.328142,-79.823565,280025,12.295
10041,43.328182,-79.823442,280026,12.306
10041,43.328574,-79.822221,280027,12.415
10041,43.328718,-79.821758,280028,12.455
10041,43.328792,-79.821507,280029,12.477
10041,43.328792,-79.821507,290001,12.477
10041,43.328856,-79.821289,290002,12.496
10041,43.329126,-79.820404,290003,12.574
10041,43.329169,-79.820266,290004,12.586
10041,43.329304,-79.819823,290005,12.625
10041,43.329411,-79.819512,290006,12.653
10041,43.329475,-79.819342,290007,12.668
10041,43.329506,-79.819271,290008,12.675
10041,43.329539,-79.819199,290009,12.682
10041,43.329648,-79.819104,290010,12.697
10041,43.329755,-79.818903,290011,12.717
10041,43.329809,-79.818821,290012,12.726
10041,43.329874,-79.818720,290013,12.736
10041,43.330090,-79.818452,290014,12.769
10041,43.330090,-79.818452,290015,12.769
10041,43.330213,-79.818298,290016,12.787
10041,43.330432,-79.818049,290017,12.819
10041,43.330432,-79.818049,290018,12.819
10041,43.330617,-79.817840,290019,12.846
10041,43.330686,-79.817777,290020,12.855
10041,43.330686,-79.817777,290021,12.855
10041,43.330711,-79.817754,290022,12.858
10041,43.331150,-79.817355,290023,12.917
10041,43.331150,-79.817355,290024,12.917
10041,43.333302,-79.815396,290025,13.204
10041,43.333792,-79.814939,290026,13.270
10041,43.334086,-79.814671,290027,13.309
10041,43.334234,-79.814525,290028,13.329
10041,43.334416,-79.814337,290029,13.354
10041,43.334708,-79.814007,290030,13.396
10041,43.334858,-79.813842,290031,13.418
10041,43.334995,-79.813690,290032,13.437
10041,43.335025,-79.813527,290033,13.451
10041,43.335530,-79.812953,290034,13.524
10041,43.335751,-79.812712,290035,13.555
10041,43.335802,-79.812657,290036,13.563
10041,43.335885,-79.812569,290037,13.574
10041,43.335944,-79.812506,290038,13.583
10041,43.336143,-79.812300,290039,13.610
10041,43.336255,-79.812184,290040,13.626
10041,43.336255,-79.812184,300001,13.626
10041,43.336363,-79.812072,300002,13.641
10041,43.336582,-79.811943,300003,13.667
10041,43.337060,-79.811496,300004,13.732
10041,43.337199,-79.811352,300005,13.751
10041,43.337381,-79.811193,300006,13.775
10041,43.337519,-79.810988,300007,13.798
10041,43.337886,-79.810577,300008,13.850
10041,43.338100,-79.810304,300009,13.883
10041,43.338237,-79.810122,300010,13.904
10041,43.338237,-79.810122,310001,13.904
10041,43.338253,-79.810100,310002,13.907
10041,43.338349,-79.809972,310003,13.921
10041,43.338349,-79.809972,310004,13.921
10041,43.338458,-79.809816,310005,13.939
10041,43.338838,-79.809327,310006,13.997
10041,43.339164,-79.808899,310007,14.047
10041,43.339164,-79.808899,320001,14.047
10041,43.339176,-79.808883,320002,14.049
10041,43.339272,-79.808743,320003,14.065
10041,43.339381,-79.808594,320004,14.082
10041,43.339514,-79.808483,320005,14.099
10041,43.339624,-79.808324,320006,14.117
10041,43.339686,-79.808236,320007,14.127
10041,43.339927,-79.807870,320008,14.166
10041,43.339989,-79.807758,320009,14.178
10041,43.340071,-79.807612,320010,14.193
10041,43.340127,-79.807498,320011,14.204
10041,43.340235,-79.807272,320012,14.226
10041,43.340351,-79.807041,320013,14.248
10041,43.340550,-79.806650,320014,14.287
10041,43.340855,-79.806074,320015,14.345
10041,43.340855,-79.806074,320016,14.345
10041,43.340927,-79.805939,320017,14.358
10041,43.341056,-79.805695,320018,14.383
10041,43.341197,-79.805459,320019,14.408
10041,43.341301,-79.805297,320020,14.425
10041,43.341301,-79.805297,330001,14.425
10041,43.341428,-79.805099,330002,14.446
10041,43.341428,-79.805099,330003,14.446
10041,43.341469,-79.805034,330004,14.453
10041,43.341529,-79.804957,330005,14.462
10041,43.341529,-79.804957,330006,14.462
10041,43.341650,-79.804794,330007,14.481
10041,43.341650,-79.804794,330008,14.481
10041,43.341808,-79.804585,330009,14.506
10041,43.341808,-79.804585,330010,14.506
10041,43.341930,-79.804423,330011,14.524
10041,43.341930,-79.804423,330012,14.524
10041,43.342201,-79.804063,330013,14.566
10041,43.342401,-79.803797,330014,14.597
10041,43.342401,-79.803797,340001,14.597
10041,43.342515,-79.803646,340002,14.615
10041,43.342593,-79.803542,340003,14.627
10041,43.342593,-79.803542,340004,14.627
10041,43.342671,-79.803438,340005,14.639
10041,43.342992,-79.803013,340006,14.689
10041,43.342992,-79.803013,340007,14.689
10041,43.343095,-79.802877,340008,14.705
10041,43.343095,-79.802877,340009,14.705
10041,43.343291,-79.802619,340010,14.735
10041,43.343291,-79.802619,340011,14.735
10041,43.343308,-79.802596,340012,14.737
10041,43.343308,-79.802596,340013,14.737
10041,43.343491,-79.802353,340014,14.766
10041,43.343491,-79.802353,340015,14.766
10041,43.343722,-79.802048,340016,14.801
10041,43.343722,-79.802048,340017,14.801
10041,43.343733,-79.802034,340018,14.803
10041,43.343823,-79.801915,340019,14.817
10041,43.343846,-79.801884,340020,14.820
10041,43.343846,-79.801884,350001,14.820
