route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1358,1392991,Transway1A,Tri519488,0,1179,181194,0,0
16,1359,1392992,Transway1A,Tri519488,0,1328,181194,0,0
16,1360,1392993,Transway1A,Tri519488,0,1478,181194,0,0
16,1361,1392994,Transway1A,Tri519488,0,1627,181194,0,0
16,1357,1393885,Transway1A,Tri519445,0,1032,181194,0,0
16,1358,1393886,Transway1A,Tri519445,0,1179,181194,0,0
16,1359,1393887,Transway1A,Tri519445,0,1328,181194,0,0
16,1360,1393888,Transway1A,Tri519445,0,1478,181194,0,0
16,1361,1393889,Transway1A,Tri519445,0,1627,181194,0,0
16,1357,1393890,Transway1A,Tri1590322,1,1031,181204,0,0
16,1358,1393891,Transway1A,Tri1590322,1,1178,181204,0,0
16,1359,1393892,Transway1A,Tri1590322,1,1327,181204,0,0
16,1360,1393893,Transway1A,Tri1590322,1,1477,181204,0,0
16,1361,1393894,Transway1A,Tri1590322,1,1626,181204,0,0
16,1357,1393895,Transway1A,Tri1590323,1,1032,181204,0,0
16,1358,1393896,Transway1A,Tri1590323,1,1179,181204,0,0
16,1359,1393897,Transway1A,Tri1590323,1,1328,181204,0,0
16,1360,1393898,Transway1A,Tri1590323,1,1478,181204,0,0
16,1361,1393899,Transway1A,Tri1590323,1,1627,181204,0,0
16,1357,1393900,Transway1A,Tri1590324,1,1031,181204,0,0
16,1358,1393901,Transway1A,Tri1590324,1,1178,181204,0,0
16,1359,1393902,Transway1A,Tri1590324,1,1327,181204,0,0
16,1360,1393903,Transway1A,Tri1590324,1,1477,181204,0,0
16,1361,1393904,Transway1A,Tri1590324,1,1626,181204,0,0
16,1357,1393905,Transway1A,Tri519400,1,1032,181204,0,0
16,1358,1393906,Transway1A,Tri519400,1,1179,181204,0,0
16,1359,1393907,Transway1A,Tri519400,1,1328,181204,0,0
16,1360,1393908,Transway1A,Tri519400,1,1478,181204,0,0
16,1361,1393909,Transway1A,Tri519400,1,1627,181204,0,0
16,1357,1393910,Transway1A,Tri519401,1,1033,181204,0,0
16,1358,1393911,Transway1A,Tri519401,1,1180,181204,0,0
16,1359,1393912,Transway1A,Tri519401,1,1329,181204,0,0
16,1360,1393913,Transway1A,Tri519401,1,1479,181204,0,0
16,1361,1393914,Transway1A,Tri519401,1,1628,181204,0,0
16,1357,1393915,Transway1A,Tri519402,1,1031,181204,0,0
16,1358,1393916,Transway1A,Tri519402,1,1178,181204,0,0
16,1359,1393917,Transway1A,Tri519402,1,1327,181204,0,0
16,1360,1393918,Transway1A,Tri519402,1,1477,181204,0,0
16,1361,1393919,Transway1A,Tri519402,1,1626,181204,0,0
16,1357,1393920,Transway1A,Tri519403,1,1032,181204,0,0
16,1358,1393921,Transway1A,Tri519403,1,1179,181204,0,0
16,1359,1393922,Transway1A,Tri519403,1,1328,181204,0,0
16,1360,1393923,Transway1A,Tri519403,1,1478,181204,0,0
16,1361,1393924,Transway1A,Tri519403,1,1627,181204,0,0
16,1357,1393925,Transway1A,Tri519404,1,1033,181204,0,0
16,1358,1393926,Transway1A,Tri519404,1,1180,181204,0,0
16,1359,1393927,Transway1A,Tri519404,1,1329,181204,0,0
16,1360,1393928,Transway1A,Tri519404,1,1479,181204,0,0
16,1361,1393929,Transway1A,Tri519404,1,1628,181204,0,0
16,1357,1393930,Transway1A,Tri519405,1,1031,181204,0,0
16,1358,1393931,Transway1A,Tri519405,1,1178,181204,0,0
16,1359,1393932,Transway1A,Tri519405,1,1327,181204,0,0
16,1360,1393933,Transway1A,Tri519405,1,1477,181204,0,0
16,1361,1393934,Transway1A,Tri519405,1,1626,181204,0,0
16,1357,1393935,Transway1A,Tri519406,1,1032,181204,0,0
16,1358,1393936,Transway1A,Tri519406,1,1179,181204,0,0
16,1359,1393937,Transway1A,Tri519406,1,1328,181204,0,0
16,1360,1393938,Transway1A,Tri519406,1,1478,181204,0,0
16,1361,1393939,Transway1A,Tri519406,1,1627,181204,0,0
16,1357,1393940,Transway1A,Tri519407,1,1033,181204,0,0
16,1358,1393941,Transway1A,Tri519407,1,1180,181204,0,0
16,1359,1393942,Transway1A,Tri519407,1,1329,181204,0,0
16,1360,1393943,Transway1A,Tri519407,1,1479,181204,0,0
16,1361,1393944,Transway1A,Tri519407,1,1628,181204,0,0
16,1357,1393945,Transway1A,Tri519408,1,1031,181204,0,0
16,1358,1393946,Transway1A,Tri519408,1,1178,181204,0,0
16,1359,1393947,Transway1A,Tri519408,1,1327,181204,0,0
16,1360,1393948,Transway1A,Tri519408,1,1477,181204,0,0
16,1361,1393949,Transway1A,Tri519408,1,1626,181204,0,0
16,1357,1393950,Transway1A,Tri519409,1,1032,181204,0,0
16,1358,1393951,Transway1A,Tri519409,1,1179,181204,0,0
16,1359,1393952,Transway1A,Tri519409,1,1328,181204,0,0
16,1360,1393953,Transway1A,Tri519409,1,1478,181204,0,0
16,1361,1393954,Transway1A,Tri519409,1,1627,181204,0,0
16,1357,1393955,Transway1A,Tri519410,1,1033,181204,0,0
16,1358,1393956,Transway1A,Tri519410,1,1180,181204,0,0
16,1359,1393957,Transway1A,Tri519410,1,1329,181204,0,0
16,1360,1393958,Transway1A,Tri519410,1,1479,181204,0,0
16,1361,1393959,Transway1A,Tri519410,1,1628,181204,0,0
16,1357,1393960,Transway1A,Tri519411,1,1031,181204,0,0
16,1358,1393961,Transway1A,Tri519411,1,1178,181204,0,0
16,1359,1393962,Transway1A,Tri519411,1,1327,181204,0,0
16,1360,1393963,Transway1A,Tri519411,1,1477,181204,0,0
16,1361,1393964,Transway1A,Tri519411,1,1626,181204,0,0
16,1357,1393965,Transway1A,Tri519412,1,1032,181204,0,0
16,1358,1393966,Transway1A,Tri519412,1,1179,181204,0,0
16,1359,1393967,Transway1A,Tri519412,1,1328,181204,0,0
16,1360,1393968,Transway1A,Tri519412,1,1478,181204,0,0
16,1361,1393969,Transway1A,Tri519412,1,1627,181204,0,0
16,1357,1393970,Transway1A,Tri519413,1,1033,181204,0,0
16,1358,1393971,Transway1A,Tri519413,1,1180,181204,0,0
16,1359,1393972,Transway1A,Tri519413,1,1329,181204,0,0
16,1360,1393973,Transway1A,Tri519413,1,1479,181204,0,0
16,1361,1393974,Transway1A,Tri519413,1,1628,181204,0,0
16,1357,1393975,Transway1A,Tri519414,1,1031,181204,0,0
16,1358,1393976,Transway1A,Tri519414,1,1178,181204,0,0
16,1359,1393977,Transway1A,Tri519414,1,1327,181204,0,0
16,1360,1393978,Transway1A,Tri519414,1,1477,181204,0,0
16,1361,1393979,Transway1A,Tri519414,1,1626,181204,0,0
16,1357,1393980,Transway1A,Tri519415,1,1032,181204,0,0
16,1358,1393981,Transway1A,Tri519415,1,1179,181204,0,0
16,1359,1393982,Transway1A,Tri519415,1,1328,181204,0,0
16,1360,1393983,Transway1A,Tri519415,1,1478,181204,0,0
16,1361,1393984,Transway1A,Tri519415,1,1627,181204,0,0
16,1357,1393985,Transway1A,Tri519416,1,1033,181204,0,0
16,1358,1393986,Transway1A,Tri519416,1,1180,181204,0,0
16,1359,1393987,Transway1A,Tri519416,1,1329,181204,0,0
16,1360,1393988,Transway1A,Tri519416,1,1479,181204,0,0
16,1361,1393989,Transway1A,Tri519416,1,1628,181204,0,0
16,1357,1393990,Transway1A,Tri519417,1,1031,181204,0,0
16,1358,1393991,Transway1A,Tri519417,1,1178,181204,0,0
16,1359,1393992,Transway1A,Tri519417,1,1327,181204,0,0
16,1360,1393993,Transway1A,Tri519417,1,1477,181204,0,0
16,1361,1393994,Transway1A,Tri519417,1,1626,181204,0,0
16,1357,1393995,Transway1A,Tri519418,1,1032,181204,0,0
16,1358,1393996,Transway1A,Tri519418,1,1179,181204,0,0
16,1359,1393997,Transway1A,Tri519418,1,1328,181204,0,0
16,1360,1393998,Transway1A,Tri519418,1,1478,181204,0,0
16,1361,1393999,Transway1A,Tri519418,1,1627,181204,0,0
16,1357,1394000,Transway1A,Tri519419,1,1033,181204,0,0
16,1358,1394001,Transway1A,Tri519419,1,1180,181204,0,0
16,1359,1394002,Transway1A,Tri519419,1,1329,181204,0,0
16,1360,1394003,Transway1A,Tri519419,1,1479,181204,0,0
16,1361,1394004,Transway1A,Tri519419,1,1628,181204,0,0
16,1357,1394005,Transway1A,Tri519420,1,1031,181204,0,0
16,1358,1394006,Transway1A,Tri519420,1,1178,181204,0,0
16,1359,1394007,Transway1A,Tri519420,1,1327,181204,0,0
16,1360,1394008,Transway1A,Tri519420,1,1477,181204,0,0
16,1361,1394009,Transway1A,Tri519420,1,1626,181204,0,0
16,1357,1394010,Transway1A,Tri519421,1,1032,181204,0,0
16,1358,1394011,Transway1A,Tri519421,1,1179,181204,0,0
16,1359,1394012,Transway1A,Tri519421,1,1328,181204,0,0
16,1360,1394013,Transway1A,Tri519421,1,1478,181204,0,0
16,1361,1394014,Transway1A,Tri519421,1,1627,181204,0,0
16,1357,1394015,Transway1A,Tri519422,1,1033,181204,0,0
16,1358,1394016,Transway1A,Tri519422,1,1180,181204,0,0
16,1359,1394017,Transway1A,Tri519422,1,1329,181204,0,0
16,1360,1394018,Transway1A,Tri519422,1,1479,181204,0,0
16,1361,1394019,Transway1A,Tri519422,1,1628,181204,0,0
16,1357,1394020,Transway1A,Tri519423,1,1031,181204,0,0
16,1358,1394021,Transway1A,Tri519423,1,1178,181204,0,0
16,1359,1394022,Transway1A,Tri519423,1,1327,181204,0,0
16,1360,1394023,Transway1A,Tri519423,1,1477,181204,0,0
16,1361,1394024,Transway1A,Tri519423,1,1626,181204,0,0
16,1357,1394025,Transway1A,Tri519424,1,1032,181204,0,0
16,1358,1394026,Transway1A,Tri519424,1,1179,181204,0,0
16,1359,1394027,Transway1A,Tri519424,1,1328,181204,0,0
16,1360,1394028,Transway1A,Tri519424,1,1478,181204,0,0
16,1361,1394029,Transway1A,Tri519424,1,1627,181204,0,0
16,1357,1394030,Transway1A,Tri519425,1,1033,181204,0,0
16,1358,1394031,Transway1A,Tri519425,1,1180,181204,0,0
16,1359,1394032,Transway1A,Tri519425,1,1329,181204,0,0
16,1360,1394033,Transway1A,Tri519425,1,1479,181204,0,0
16,1361,1394034,Transway1A,Tri519425,1,1628,181204,0,0
16,1357,1394035,Transway1A,Tri519426,1,1031,181204,0,0
16,1358,1394036,Transway1A,Tri519426,1,1178,181204,0,0
16,1359,1394037,Transway1A,Tri519426,1,1327,181204,0,0
16,1360,1394038,Transway1A,Tri519426,1,1477,181204,0,0
16,1361,1394039,Transway1A,Tri519426,1,1626,181204,0,0
16,1357,1394040,Transway1A,Tri519427,1,1032,181204,0,0
16,1358,1394041,Transway1A,Tri519427,1,1179,181204,0,0
16,1359,1394042,Transway1A,Tri519427,1,1328,181204,0,0
16,1360,1394043,Transway1A,Tri519427,1,1478,181204,0,0
