fare_id,price,currency_type,payment_method,transfers,agency_id
22-42,17.85,CAD,1,,GO
41-22,16.45,CAD,1,,GO
22-41,16.45,CAD,1,,GO
40-22,4.40,CAD,1,,GO
22-40,4.40,CAD,1,,GO
39-22,11.20,CAD,1,,GO
22-39,11.20,CAD,1,,GO
38-22,13.20,CAD,1,,GO
22-38,13.20,CAD,1,,GO
37-22,11.75,CAD,1,,GO
22-37,11.75,CAD,1,,GO
35-22,9.85,CAD,1,,GO
22-35,9.85,CAD,1,,GO
34-22,8.60,CAD,1,,GO
22-34,8.60,CAD,1,,GO
33-22,7.90,CAD,1,,GO
22-33,7.90,CAD,1,,GO
32-22,6.05,CAD,1,,GO
22-32,6.05,CAD,1,,GO
31-22,8.85,CAD,1,,GO
22-31,8.85,CAD,1,,GO
30-22,25.05,CAD,1,,GO
22-30,25.05,CAD,1,,GO
29-22,21.45,CAD,1,,GO
22-29,21.45,CAD,1,,GO
28-22,19.30,CAD,1,,GO
22-28,19.30,CAD,1,,GO
27-22,15.25,CAD,1,,GO
22-27,15.25,CAD,1,,GO
26-22,13.90,CAD,1,,GO
22-26,13.90,CAD,1,,GO
25-22,8.20,CAD,1,,GO
22-25,8.20,CAD,1,,GO
24-22,5.30,CAD,1,,GO
22-24,5.30,CAD,1,,GO
23-22,4.40,CAD,1,,GO
22-23,4.40,CAD,1,,GO
22-22,4.40,CAD,1,,GO
98-21,15.45,CAD,1,,GO
21-98,15.45,CAD,1,,GO
97-21,18.40,CAD,1,,GO
21-97,18.40,CAD,1,,GO
96-21,17.35,CAD,1,,GO
21-96,17.35,CAD,1,,GO
95-21,16.80,CAD,1,,GO
21-95,16.80,CAD,1,,GO
94-21,16.25,CAD,1,,GO
21-94,16.25,CAD,1,,GO
93-21,15.40,CAD,1,,GO
21-93,15.40,CAD,1,,GO
92-21,14.65,CAD,1,,GO
21-92,14.65,CAD,1,,GO
91-21,13.90,CAD,1,,GO
21-91,13.90,CAD,1,,GO
90-21,12.40,CAD,1,,GO
21-90,12.40,CAD,1,,GO
89-21,12.35,CAD,1,,GO
21-89,12.35,CAD,1,,GO
88-21,15.40,CAD,1,,GO
21-88,15.40,CAD,1,,GO
86-21,13.20,CAD,1,,GO
21-86,13.20,CAD,1,,GO
85-21,15.15,CAD,1,,GO
21-85,15.15,CAD,1,,GO
84-21,18.40,CAD,1,,GO
21-84,18.40,CAD,1,,GO
83-21,16.25,CAD,1,,GO
21-83,16.25,CAD,1,,GO
82-21,13.75,CAD,1,,GO
21-82,13.75,CAD,1,,GO
81-21,13.05,CAD,1,,GO
21-81,13.05,CAD,1,,GO
80-21,10.85,CAD,1,,GO
21-80,10.85,CAD,1,,GO
79-21,6.30,CAD,1,,GO
21-79,6.30,CAD,1,,GO
78-21,13.15,CAD,1,,GO
21-78,13.15,CAD,1,,GO
77-21,11.30,CAD,1,,GO
21-77,11.30,CAD,1,,GO
76-21,18.45,CAD,1,,GO
21-76,18.45,CAD,1,,GO
75-21,17.70,CAD,1,,GO
21-75,17.70,CAD,1,,GO
74-21,16.70,CAD,1,,GO
21-74,16.70,CAD,1,,GO
73-21,15.75,CAD,1,,GO
21-73,15.75,CAD,1,,GO
72-21,15.20,CAD,1,,GO
21-72,15.20,CAD,1,,GO
71-21,15.05,CAD,1,,GO
21-71,15.05,CAD,1,,GO
70-21,14.80,CAD,1,,GO
21-70,14.80,CAD,1,,GO
69-21,19.00,CAD,1,,GO
21-69,19.00,CAD,1,,GO
68-21,18.50,CAD,1,,GO
21-68,18.50,CAD,1,,GO
67-21,17.50,CAD,1,,GO
21-67,17.50,CAD,1,,GO
66-21,16.85,CAD,1,,GO
21-66,16.85,CAD,1,,GO
65-21,15.50,CAD,1,,GO
21-65,15.50,CAD,1,,GO
64-21,14.40,CAD,1,,GO
21-64,14.40,CAD,1,,GO
63-21,13.75,CAD,1,,GO
21-63,13.75,CAD,1,,GO
62-21,13.15,CAD,1,,GO
21-62,13.15,CAD,1,,GO
61-21,12.25,CAD,1,,GO
21-61,12.25,CAD,1,,GO
60-21,12.15,CAD,1,,GO
21-60,12.15,CAD,1,,GO
59-21,6.30,CAD,1,,GO
21-59,6.30,CAD,1,,GO
58-21,15.95,CAD,1,,GO
21-58,15.95,CAD,1,,GO
56-21,14.50,CAD,1,,GO
21-56,14.50,CAD,1,,GO
51-21,16.65,CAD,1,,GO
21-51,16.65,CAD,1,,GO
50-21,12.25,CAD,1,,GO
21-50,12.25,CAD,1,,GO
47-21,20.75,CAD,1,,GO
21-47,20.75,CAD,1,,GO
46-21,16.85,CAD,1,,GO
21-46,16.85,CAD,1,,GO
45-21,15.50,CAD,1,,GO
21-45,15.50,CAD,1,,GO
44-21,14.65,CAD,1,,GO
21-44,14.65,CAD,1,,GO
43-21,18.40,CAD,1,,GO
21-43,18.40,CAD,1,,GO
42-21,17.75,CAD,1,,GO
21-42,17.75,CAD,1,,GO
41-21,16.40,CAD,1,,GO
21-41,16.40,CAD,1,,GO
40-21,4.40,CAD,1,,GO
21-40,4.40,CAD,1,,GO
39-21,11.80,CAD,1,,GO
21-39,11.80,CAD,1,,GO
38-21,19.75,CAD,1,,GO
21-38,19.75,CAD,1,,GO
37-21,18.55,CAD,1,,GO
21-37,18.55,CAD,1,,GO
35-21,16.90,CAD,1,,GO
21-35,16.90,CAD,1,,GO
34-21,15.95,CAD,1,,GO
21-34,15.95,CAD,1,,GO
33-21,10.85,CAD,1,,GO
21-33,10.85,CAD,1,,GO
32-21,8.75,CAD,1,,GO
21-32,8.75,CAD,1,,GO
31-21,7.45,CAD,1,,GO
21-31,7.45,CAD,1,,GO
30-21,24.90,CAD,1,,GO
21-30,24.90,CAD,1,,GO
29-21,21.40,CAD,1,,GO
21-29,21.40,CAD,1,,GO
28-21,19.25,CAD,1,,GO
21-28,19.25,CAD,1,,GO
27-21,15.35,CAD,1,,GO
21-27,15.35,CAD,1,,GO
26-21,14.20,CAD,1,,GO
21-26,14.20,CAD,1,,GO
25-21,6.85,CAD,1,,GO
21-25,6.85,CAD,1,,GO
24-21,6.30,CAD,1,,GO
21-24,6.30,CAD,1,,GO
23-21,4.40,CAD,1,,GO
21-23,4.40,CAD,1,,GO
22-21,4.40,CAD,1,,GO
21-22,4.40,CAD,1,,GO
21-21,4.40,CAD,1,,GO
98-20,13.90,CAD,1,,GO
20-98,13.90,CAD,1,,GO
97-20,17.70,CAD,1,,GO
20-97,17.70,CAD,1,,GO
96-20,16.70,CAD,1,,GO
20-96,16.70,CAD,1,,GO
95-20,16.20,CAD,1,,GO
20-95,16.20,CAD,1,,GO
94-20,15.60,CAD,1,,GO
20-94,15.60,CAD,1,,GO
93-20,14.80,CAD,1,,GO
20-93,14.80,CAD,1,,GO
92-20,13.95,CAD,1,,GO
20-92,13.95,CAD,1,,GO
91-20,13.30,CAD,1,,GO
20-91,13.30,CAD,1,,GO
90-20,11.70,CAD,1,,GO
20-90,11.70,CAD,1,,GO
89-20,11.60,CAD,1,,GO
20-89,11.60,CAD,1,,GO
88-20,15.25,CAD,1,,GO
20-88,15.25,CAD,1,,GO
86-20,13.05,CAD,1,,GO
20-86,13.05,CAD,1,,GO
85-20,16.20,CAD,1,,GO
20-85,16.20,CAD,1,,GO
84-20,19.25,CAD,1,,GO
20-84,19.25,CAD,1,,GO
83-20,17.15,CAD,1,,GO
20-83,17.15,CAD,1,,GO
82-20,14.70,CAD,1,,GO
20-82,14.70,CAD,1,,GO
81-20,13.85,CAD,1,,GO
20-81,13.85,CAD,1,,GO
80-20,11.75,CAD,1,,GO
20-80,11.75,CAD,1,,GO
79-20,4.40,CAD,1,,GO
20-79,4.40,CAD,1,,GO
78-20,13.40,CAD,1,,GO
20-78,13.40,CAD,1,,GO
77-20,10.05,CAD,1,,GO
20-77,10.05,CAD,1,,GO
76-20,16.65,CAD,1,,GO
20-76,16.65,CAD,1,,GO
75-20,16.05,CAD,1,,GO
20-75,16.05,CAD,1,,GO
74-20,14.95,CAD,1,,GO
20-74,14.95,CAD,1,,GO
73-20,13.95,CAD,1,,GO
20-73,13.95,CAD,1,,GO
72-20,13.45,CAD,1,,GO
20-72,13.45,CAD,1,,GO
71-20,13.30,CAD,1,,GO
20-71,13.30,CAD,1,,GO
70-20,13.10,CAD,1,,GO
20-70,13.10,CAD,1,,GO
69-20,19.40,CAD,1,,GO
20-69,19.40,CAD,1,,GO
68-20,18.80,CAD,1,,GO
20-68,18.80,CAD,1,,GO
67-20,17.85,CAD,1,,GO
20-67,17.85,CAD,1,,GO
66-20,17.20,CAD,1,,GO
20-66,17.20,CAD,1,,GO
65-20,15.80,CAD,1,,GO
20-65,15.80,CAD,1,,GO
64-20,14.50,CAD,1,,GO
20-64,14.50,CAD,1,,GO
63-20,14.20,CAD,1,,GO
20-63,14.20,CAD,1,,GO
62-20,13.40,CAD,1,,GO
20-62,13.40,CAD,1,,GO
61-20,12.60,CAD,1,,GO
20-61,12.60,CAD,1,,GO
60-20,11.20,CAD,1,,GO
20-60,11.20,CAD,1,,GO
59-20,4.40,CAD,1,,GO
20-59,4.40,CAD,1,,GO
58-20,14.25,CAD,1,,GO
20-58,14.25,CAD,1,,GO
56-20,6.85,CAD,1,,GO
20-56,6.85,CAD,1,,GO
51-20,16.10,CAD,1,,GO
20-51,16.10,CAD,1,,GO
50-20,12.60,CAD,1,,GO
20-50,12.60,CAD,1,,GO
47-20,22.50,CAD,1,,GO
20-47,22.50,CAD,1,,GO
46-20,17.20,CAD,1,,GO
20-46,17.20,CAD,1,,GO
45-20,15.80,CAD,1,,GO
20-45,15.80,CAD,1,,GO
44-20,14.75,CAD,1,,GO
20-44,14.75,CAD,1,,GO
43-20,17.50,CAD,1,,GO
20-43,17.50,CAD,1,,GO
42-20,17.00,CAD,1,,GO
20-42,17.00,CAD,1,,GO
41-20,15.60,CAD,1,,GO
20-41,15.60,CAD,1,,GO
40-20,4.40,CAD,1,,GO
20-40,4.40,CAD,1,,GO
39-20,12.75,CAD,1,,GO
20-39,12.75,CAD,1,,GO
38-20,18.85,CAD,1,,GO
20-38,18.85,CAD,1,,GO
37-20,17.70,CAD,1,,GO
20-37,17.70,CAD,1,,GO
35-20,16.10,CAD,1,,GO
20-35,16.10,CAD,1,,GO
34-20,5.90,CAD,1,,GO
20-34,5.90,CAD,1,,GO
33-20,5.30,CAD,1,,GO
20-33,5.30,CAD,1,,GO
32-20,5.90,CAD,1,,GO
20-32,5.90,CAD,1,,GO
31-20,5.30,CAD,1,,GO
20-31,5.30,CAD,1,,GO
30-20,24.30,CAD,1,,GO
20-30,24.30,CAD,1,,GO
29-20,20.75,CAD,1,,GO
20-29,20.75,CAD,1,,GO
28-20,18.60,CAD,1,,GO
20-28,18.60,CAD,1,,GO
27-20,17.10,CAD,1,,GO
20-27,17.10,CAD,1,,GO
26-20,15.75,CAD,1,,GO
20-26,15.75,CAD,1,,GO
25-20,4.40,CAD,1,,GO
20-25,4.40,CAD,1,,GO
24-20,9.05,CAD,1,,GO
20-24,9.05,CAD,1,,GO
23-20,7.20,CAD,1,,GO
20-23,7.20,CAD,1,,GO
22-20,6.85,CAD,1,,GO
20-22,6.85,CAD,1,,GO
21-20,4.40,CAD,1,,GO
20-21,4.40,CAD,1,,GO
20-20,4.40,CAD,1,,GO
98-19,7.20,CAD,1,,GO
19-98,7.20,CAD,1,,GO
97-19,13.70,CAD,1,,GO
19-97,13.70,CAD,1,,GO
96-19,12.90,CAD,1,,GO
19-96,12.90,CAD,1,,GO
95-19,12.35,CAD,1,,GO
19-95,12.35,CAD,1,,GO
94-19,11.75,CAD,1,,GO
19-94,11.75,CAD,1,,GO
93-19,11.00,CAD,1,,GO
19-93,11.00,CAD,1,,GO
92-19,9.65,CAD,1,,GO
19-92,9.65,CAD,1,,GO
91-19,9.05,CAD,1,,GO
19-91,9.05,CAD,1,,GO
90-19,7.60,CAD,1,,GO
19-90,7.60,CAD,1,,GO
89-19,7.55,CAD,1,,GO
19-89,7.55,CAD,1,,GO
88-19,11.75,CAD,1,,GO
19-88,11.75,CAD,1,,GO
86-19,9.05,CAD,1,,GO
19-86,9.05,CAD,1,,GO
85-19,18.50,CAD,1,,GO
19-85,18.50,CAD,1,,GO
84-19,22.75,CAD,1,,GO
19-84,22.75,CAD,1,,GO
83-19,20.60,CAD,1,,GO
19-83,20.60,CAD,1,,GO
82-19,18.25,CAD,1,,GO
19-82,18.25,CAD,1,,GO
81-19,17.40,CAD,1,,GO
19-81,17.40,CAD,1,,GO
80-19,14.10,CAD,1,,GO
19-80,14.10,CAD,1,,GO
79-19,7.45,CAD,1,,GO
19-79,7.45,CAD,1,,GO
78-19,6.85,CAD,1,,GO
19-78,6.85,CAD,1,,GO
77-19,7.60,CAD,1,,GO
19-77,7.60,CAD,1,,GO
76-19,11.90,CAD,1,,GO
19-76,11.90,CAD,1,,GO
75-19,11.25,CAD,1,,GO
19-75,11.25,CAD,1,,GO
74-19,9.70,CAD,1,,GO
19-74,9.70,CAD,1,,GO
73-19,7.15,CAD,1,,GO
19-73,7.15,CAD,1,,GO
72-19,4.40,CAD,1,,GO
19-72,4.40,CAD,1,,GO
71-19,4.40,CAD,1,,GO
19-71,4.40,CAD,1,,GO
70-19,12.30,CAD,1,,GO
19-70,12.30,CAD,1,,GO
69-19,14.60,CAD,1,,GO
19-69,14.60,CAD,1,,GO
68-19,13.95,CAD,1,,GO
19-68,13.95,CAD,1,,GO
67-19,13.10,CAD,1,,GO
19-67,13.10,CAD,1,,GO
66-19,12.40,CAD,1,,GO
19-66,12.40,CAD,1,,GO
65-19,11.05,CAD,1,,GO
19-65,11.05,CAD,1,,GO
64-19,9.40,CAD,1,,GO
19-64,9.40,CAD,1,,GO
63-19,8.80,CAD,1,,GO
19-63,8.80,CAD,1,,GO
62-19,6.85,CAD,1,,GO
19-62,6.85,CAD,1,,GO
61-19,4.40,CAD,1,,GO
19-61,4.40,CAD,1,,GO
60-19,4.90,CAD,1,,GO
19-60,4.90,CAD,1,,GO
59-19,7.45,CAD,1,,GO
19-59,7.45,CAD,1,,GO
58-19,10.00,CAD,1,,GO
19-58,10.00,CAD,1,,GO
56-19,8.05,CAD,1,,GO
19-56,8.05,CAD,1,,GO
51-19,11.00,CAD,1,,GO
19-51,11.00,CAD,1,,GO
50-19,4.40,CAD,1,,GO
19-50,4.40,CAD,1,,GO
47-19,26.10,CAD,1,,GO
19-47,26.10,CAD,1,,GO
46-19,12.40,CAD,1,,GO
19-46,12.40,CAD,1,,GO
45-19,11.05,CAD,1,,GO
19-45,11.05,CAD,1,,GO
44-19,9.65,CAD,1,,GO
19-44,9.65,CAD,1,,GO
43-19,13.70,CAD,1,,GO
19-43,13.70,CAD,1,,GO
42-19,13.20,CAD,1,,GO
19-42,13.20,CAD,1,,GO
41-19,11.75,CAD,1,,GO
19-41,11.75,CAD,1,,GO
40-19,9.80,CAD,1,,GO
19-40,9.80,CAD,1,,GO
39-19,16.00,CAD,1,,GO
19-39,16.00,CAD,1,,GO
38-19,15.25,CAD,1,,GO
19-38,15.25,CAD,1,,GO
37-19,14.10,CAD,1,,GO
19-37,14.10,CAD,1,,GO
35-19,12.45,CAD,1,,GO
19-35,12.45,CAD,1,,GO
34-19,11.45,CAD,1,,GO
19-34,11.45,CAD,1,,GO
33-19,10.05,CAD,1,,GO
19-33,10.05,CAD,1,,GO
32-19,8.05,CAD,1,,GO
19-32,8.05,CAD,1,,GO
31-19,7.55,CAD,1,,GO
19-31,7.55,CAD,1,,GO
30-19,21.25,CAD,1,,GO
19-30,21.25,CAD,1,,GO
29-19,17.65,CAD,1,,GO
19-29,17.65,CAD,1,,GO
28-19,15.55,CAD,1,,GO
19-28,15.55,CAD,1,,GO
27-19,19.15,CAD,1,,GO
19-27,19.15,CAD,1,,GO
26-19,17.95,CAD,1,,GO
19-26,17.95,CAD,1,,GO
25-19,8.80,CAD,1,,GO
19-25,8.80,CAD,1,,GO
24-19,11.95,CAD,1,,GO
19-24,11.95,CAD,1,,GO
23-19,9.40,CAD,1,,GO
19-23,9.40,CAD,1,,GO
22-19,9.10,CAD,1,,GO
19-22,9.10,CAD,1,,GO
21-19,9.05,CAD,1,,GO
19-21,9.05,CAD,1,,GO
20-19,8.80,CAD,1,,GO
19-20,8.80,CAD,1,,GO
19-19,4.40,CAD,1,,GO
98-18,18.95,CAD,1,,GO
18-98,18.95,CAD,1,,GO
97-18,22.75,CAD,1,,GO
18-97,22.75,CAD,1,,GO
96-18,21.75,CAD,1,,GO
18-96,21.75,CAD,1,,GO
95-18,21.20,CAD,1,,GO
18-95,21.20,CAD,1,,GO
94-18,20.60,CAD,1,,GO
18-94,20.60,CAD,1,,GO
93-18,19.85,CAD,1,,GO
18-93,19.85,CAD,1,,GO
92-18,19.00,CAD,1,,GO
18-92,19.00,CAD,1,,GO
91-18,18.35,CAD,1,,GO
18-91,18.35,CAD,1,,GO
90-18,18.20,CAD,1,,GO
18-90,18.20,CAD,1,,GO
89-18,18.15,CAD,1,,GO
18-89,18.15,CAD,1,,GO
88-18,21.25,CAD,1,,GO
18-88,21.25,CAD,1,,GO
86-18,18.95,CAD,1,,GO
18-86,18.95,CAD,1,,GO
85-18,10.30,CAD,1,,GO
18-85,10.30,CAD,1,,GO
84-18,13.60,CAD,1,,GO
18-84,13.60,CAD,1,,GO
83-18,11.70,CAD,1,,GO
18-83,11.70,CAD,1,,GO
82-18,8.70,CAD,1,,GO
18-82,8.70,CAD,1,,GO
81-18,7.45,CAD,1,,GO
18-81,7.45,CAD,1,,GO
80-18,4.40,CAD,1,,GO
18-80,4.40,CAD,1,,GO
79-18,12.65,CAD,1,,GO
18-79,12.65,CAD,1,,GO
78-18,18.45,CAD,1,,GO
18-78,18.45,CAD,1,,GO
77-18,15.55,CAD,1,,GO
18-77,15.55,CAD,1,,GO
76-18,21.70,CAD,1,,GO
18-76,21.70,CAD,1,,GO
75-18,21.05,CAD,1,,GO
18-75,21.05,CAD,1,,GO
74-18,20.05,CAD,1,,GO
18-74,20.05,CAD,1,,GO
73-18,19.00,CAD,1,,GO
18-73,19.00,CAD,1,,GO
72-18,18.50,CAD,1,,GO
18-72,18.50,CAD,1,,GO
71-18,17.70,CAD,1,,GO
18-71,17.70,CAD,1,,GO
70-18,18.15,CAD,1,,GO
18-70,18.15,CAD,1,,GO
69-18,24.40,CAD,1,,GO
18-69,24.40,CAD,1,,GO
68-18,23.85,CAD,1,,GO
18-68,23.85,CAD,1,,GO
67-18,22.85,CAD,1,,GO
18-67,22.85,CAD,1,,GO
66-18,22.25,CAD,1,,GO
18-66,22.25,CAD,1,,GO
65-18,20.85,CAD,1,,GO
18-65,20.85,CAD,1,,GO
64-18,19.75,CAD,1,,GO
18-64,19.75,CAD,1,,GO
63-18,19.15,CAD,1,,GO
18-63,19.15,CAD,1,,GO
62-18,18.45,CAD,1,,GO
18-62,18.45,CAD,1,,GO
61-18,17.60,CAD,1,,GO
18-61,17.60,CAD,1,,GO
60-18,17.20,CAD,1,,GO
18-60,17.20,CAD,1,,GO
59-18,12.65,CAD,1,,GO
18-59,12.65,CAD,1,,GO
58-18,19.20,CAD,1,,GO
18-58,19.20,CAD,1,,GO
56-18,17.70,CAD,1,,GO
18-56,17.70,CAD,1,,GO
51-18,21.05,CAD,1,,GO
18-51,21.05,CAD,1,,GO
50-18,17.60,CAD,1,,GO
18-50,17.60,CAD,1,,GO
47-18,20.00,CAD,1,,GO
18-47,20.00,CAD,1,,GO
46-18,22.25,CAD,1,,GO
18-46,22.25,CAD,1,,GO
45-18,20.85,CAD,1,,GO
18-45,20.85,CAD,1,,GO
44-18,20.05,CAD,1,,GO
18-44,20.05,CAD,1,,GO
43-18,22.55,CAD,1,,GO
18-43,22.55,CAD,1,,GO
42-18,22.10,CAD,1,,GO
18-42,22.10,CAD,1,,GO
41-18,20.60,CAD,1,,GO
18-41,20.60,CAD,1,,GO
40-18,10.85,CAD,1,,GO
18-40,10.85,CAD,1,,GO
39-18,13.30,CAD,1,,GO
18-39,13.30,CAD,1,,GO
38-18,23.90,CAD,1,,GO
18-38,23.90,CAD,1,,GO
37-18,22.75,CAD,1,,GO
18-37,22.75,CAD,1,,GO
35-18,21.05,CAD,1,,GO
18-35,21.05,CAD,1,,GO
34-18,20.20,CAD,1,,GO
18-34,20.20,CAD,1,,GO
33-18,15.85,CAD,1,,GO
18-33,15.85,CAD,1,,GO
32-18,13.70,CAD,1,,GO
18-32,13.70,CAD,1,,GO
31-18,12.70,CAD,1,,GO
18-31,12.70,CAD,1,,GO
30-18,29.35,CAD,1,,GO
18-30,29.35,CAD,1,,GO
29-18,25.80,CAD,1,,GO
18-29,25.80,CAD,1,,GO
28-18,23.70,CAD,1,,GO
18-28,23.70,CAD,1,,GO
27-18,16.75,CAD,1,,GO
18-27,16.75,CAD,1,,GO
26-18,17.40,CAD,1,,GO
18-26,17.40,CAD,1,,GO
25-18,12.25,CAD,1,,GO
18-25,12.25,CAD,1,,GO
24-18,11.50,CAD,1,,GO
18-24,11.50,CAD,1,,GO
23-18,13.65,CAD,1,,GO
18-23,13.65,CAD,1,,GO
22-18,13.75,CAD,1,,GO
18-22,13.75,CAD,1,,GO
21-18,10.85,CAD,1,,GO
18-21,10.85,CAD,1,,GO
20-18,11.75,CAD,1,,GO
18-20,11.75,CAD,1,,GO
19-18,14.10,CAD,1,,GO
18-19,14.10,CAD,1,,GO
18-18,4.40,CAD,1,,GO
98-17,18.45,CAD,1,,GO
17-98,18.45,CAD,1,,GO
97-17,22.30,CAD,1,,GO
17-97,22.30,CAD,1,,GO
96-17,21.25,CAD,1,,GO
17-96,21.25,CAD,1,,GO
95-17,20.70,CAD,1,,GO
17-95,20.70,CAD,1,,GO
94-17,20.15,CAD,1,,GO
17-94,20.15,CAD,1,,GO
93-17,19.30,CAD,1,,GO
17-93,19.30,CAD,1,,GO
92-17,18.55,CAD,1,,GO
17-92,18.55,CAD,1,,GO
91-17,17.75,CAD,1,,GO
17-91,17.75,CAD,1,,GO
90-17,17.60,CAD,1,,GO
17-90,17.60,CAD,1,,GO
89-17,17.55,CAD,1,,GO
17-89,17.55,CAD,1,,GO
88-17,20.70,CAD,1,,GO
17-88,20.70,CAD,1,,GO
86-17,18.45,CAD,1,,GO
17-86,18.45,CAD,1,,GO
85-17,10.80,CAD,1,,GO
17-85,10.80,CAD,1,,GO
84-17,14.65,CAD,1,,GO
17-84,14.65,CAD,1,,GO
83-17,12.45,CAD,1,,GO
17-83,12.45,CAD,1,,GO
82-17,9.50,CAD,1,,GO
17-82,9.50,CAD,1,,GO
81-17,8.75,CAD,1,,GO
17-81,8.75,CAD,1,,GO
80-17,4.40,CAD,1,,GO
17-80,4.40,CAD,1,,GO
79-17,12.15,CAD,1,,GO
17-79,12.15,CAD,1,,GO
78-17,17.95,CAD,1,,GO
17-78,17.95,CAD,1,,GO
77-17,15.05,CAD,1,,GO
17-77,15.05,CAD,1,,GO
76-17,21.20,CAD,1,,GO
17-76,21.20,CAD,1,,GO
75-17,20.50,CAD,1,,GO
17-75,20.50,CAD,1,,GO
74-17,19.50,CAD,1,,GO
17-74,19.50,CAD,1,,GO
73-17,18.55,CAD,1,,GO
17-73,18.55,CAD,1,,GO
72-17,18.00,CAD,1,,GO
17-72,18.00,CAD,1,,GO
71-17,17.25,CAD,1,,GO
17-71,17.25,CAD,1,,GO
70-17,17.55,CAD,1,,GO
17-70,17.55,CAD,1,,GO
69-17,23.90,CAD,1,,GO
17-69,23.90,CAD,1,,GO
68-17,23.35,CAD,1,,GO
17-68,23.35,CAD,1,,GO
67-17,22.40,CAD,1,,GO
17-67,22.40,CAD,1,,GO
66-17,21.70,CAD,1,,GO
17-66,21.70,CAD,1,,GO
65-17,20.35,CAD,1,,GO
17-65,20.35,CAD,1,,GO
64-17,19.20,CAD,1,,GO
17-64,19.20,CAD,1,,GO
63-17,18.65,CAD,1,,GO
17-63,18.65,CAD,1,,GO
62-17,17.95,CAD,1,,GO
17-62,17.95,CAD,1,,GO
61-17,17.15,CAD,1,,GO
17-61,17.15,CAD,1,,GO
60-17,16.65,CAD,1,,GO
17-60,16.65,CAD,1,,GO
59-17,12.15,CAD,1,,GO
17-59,12.15,CAD,1,,GO
58-17,18.70,CAD,1,,GO
17-58,18.70,CAD,1,,GO
56-17,17.25,CAD,1,,GO
17-56,17.25,CAD,1,,GO
51-17,20.55,CAD,1,,GO
17-51,20.55,CAD,1,,GO
50-17,17.15,CAD,1,,GO
17-50,17.15,CAD,1,,GO
47-17,20.25,CAD,1,,GO
17-47,20.25,CAD,1,,GO
46-17,21.70,CAD,1,,GO
17-46,21.70,CAD,1,,GO
45-17,20.35,CAD,1,,GO
17-45,20.35,CAD,1,,GO
44-17,19.50,CAD,1,,GO
17-44,19.50,CAD,1,,GO
43-17,22.10,CAD,1,,GO
17-43,22.10,CAD,1,,GO
42-17,21.50,CAD,1,,GO
17-42,21.50,CAD,1,,GO
41-17,20.15,CAD,1,,GO
17-41,20.15,CAD,1,,GO
40-17,10.00,CAD,1,,GO
17-40,10.00,CAD,1,,GO
39-17,12.25,CAD,1,,GO
17-39,12.25,CAD,1,,GO
38-17,23.40,CAD,1,,GO
17-38,23.40,CAD,1,,GO
37-17,22.30,CAD,1,,GO
17-37,22.30,CAD,1,,GO
35-17,20.55,CAD,1,,GO
17-35,20.55,CAD,1,,GO
34-17,19.65,CAD,1,,GO
17-34,19.65,CAD,1,,GO
33-17,15.35,CAD,1,,GO
17-33,15.35,CAD,1,,GO
32-17,13.30,CAD,1,,GO
17-32,13.30,CAD,1,,GO
31-17,13.15,CAD,1,,GO
17-31,13.15,CAD,1,,GO
30-17,28.80,CAD,1,,GO
17-30,28.80,CAD,1,,GO
29-17,25.30,CAD,1,,GO
17-29,25.30,CAD,1,,GO
28-17,23.10,CAD,1,,GO
17-28,23.10,CAD,1,,GO
27-17,15.50,CAD,1,,GO
17-27,15.50,CAD,1,,GO
26-17,16.90,CAD,1,,GO
17-26,16.90,CAD,1,,GO
25-17,12.70,CAD,1,,GO
17-25,12.70,CAD,1,,GO
24-17,11.05,CAD,1,,GO
17-24,11.05,CAD,1,,GO
23-17,13.20,CAD,1,,GO
17-23,13.20,CAD,1,,GO
22-17,13.65,CAD,1,,GO
17-22,13.65,CAD,1,,GO
21-17,10.30,CAD,1,,GO
17-21,10.30,CAD,1,,GO
20-17,11.30,CAD,1,,GO
17-20,11.30,CAD,1,,GO
19-17,13.60,CAD,1,,GO
17-19,13.60,CAD,1,,GO
18-17,4.40,CAD,1,,GO
17-18,4.40,CAD,1,,GO
17-17,4.40,CAD,1,,GO
98-16,17.95,CAD,1,,GO
16-98,17.95,CAD,1,,GO
97-16,21.40,CAD,1,,GO
16-97,21.40,CAD,1,,GO
96-16,20.40,CAD,1,,GO
16-96,20.40,CAD,1,,GO
95-16,19.85,CAD,1,,GO
16-95,19.85,CAD,1,,GO
94-16,19.25,CAD,1,,GO
16-94,19.25,CAD,1,,GO
93-16,18.50,CAD,1,,GO
16-93,18.50,CAD,1,,GO
92-16,17.65,CAD,1,,GO
16-92,17.65,CAD,1,,GO
91-16,17.00,CAD,1,,GO
16-91,17.00,CAD,1,,GO
90-16,16.80,CAD,1,,GO
16-90,16.80,CAD,1,,GO
89-16,16.70,CAD,1,,GO
16-89,16.70,CAD,1,,GO
88-16,19.95,CAD,1,,GO
16-88,19.95,CAD,1,,GO
86-16,17.60,CAD,1,,GO
16-86,17.60,CAD,1,,GO
85-16,10.80,CAD,1,,GO
16-85,10.80,CAD,1,,GO
84-16,14.80,CAD,1,,GO
16-84,14.80,CAD,1,,GO
83-16,12.65,CAD,1,,GO
16-83,12.65,CAD,1,,GO
82-16,9.70,CAD,1,,GO
16-82,9.70,CAD,1,,GO
81-16,9.00,CAD,1,,GO
