shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
eb5ef38e-9d05-480a-bcfd-912ea3135f43,44.4017812964518,-79.7008084512464,13,1857.77
c1ed3fa5-3c6f-44fc-a1a5-08bd31349072,44.4109191940811,-79.6754503949926,130,9928.51
a68b8886-0e30-41c4-a172-536b1d38dad6,44.34062273,-79.71360782,54,7317.14
9877c86d-c214-4c51-9799-fed89bd8ac56,44.3397648238995,-79.7179026733579,54,7772.11
fa941530-152f-410e-9643-07804fa5a9f8,44.4134310874887,-79.6689950775366,62,7673.15
a7e27de6-4d00-4f67-a395-27308dcd2cda,44.3642229272314,-79.6157041448364,168,18427.35
69fac609-9f11-4f94-a604-fc4ce79299bb,44.352241956896,-79.634938728514,239,17113.5
9567c898-6050-4bc2-a182-a81164b99a34,44.3484931005188,-79.6273932104602,318,29124.11
5b89860f-418c-40fe-b715-cef5bf9c5926,44.3400144684233,-79.7163209691888,179,14391.57
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.34733971,-79.63193984,254,29444.81
669458f9-7e69-47f9-9ec7-508234e5c234,44.3746727170364,-79.6903050401264,139,10903.13
8c043e7e-5249-4062-b3fd-57444d2399a0,44.39030032,-79.69020332,127,15402.71
9877c86d-c214-4c51-9799-fed89bd8ac56,44.3308290440338,-79.6887349896869,22,1992.93
a7e27de6-4d00-4f67-a395-27308dcd2cda,44.3778245627245,-79.6936133470135,42,4921.61
8c043e7e-5249-4062-b3fd-57444d2399a0,44.37507041443,-79.6886972166355,99,13274.68
cd3709c8-7dd7-4c0c-a21e-8f9878b3d40e,44.35219286,-79.71402112,108,9736.79
2e2cf699-5217-46bb-8b80-6b42b26304d2,44.4154946841177,-79.6624089344262,29,924.84
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3278602893816,-79.7312751711492,101,12809.28
a7e27de6-4d00-4f67-a395-27308dcd2cda,44.3381855314675,-79.6792215482138,113,10412.86
8c043e7e-5249-4062-b3fd-57444d2399a0,44.4152743765875,-79.6629388429486,191,22001.31
5b89860f-418c-40fe-b715-cef5bf9c5926,44.414484,-79.663549,352,28638.47
64dcf802-d95a-4717-85c5-a9738c5e383d,44.4158907984837,-79.6534229576382,35,5345.05
2e2cf699-5217-46bb-8b80-6b42b26304d2,44.3217923569515,-79.7282832994526,222,18014.13
5b89860f-418c-40fe-b715-cef5bf9c5926,44.3285900994487,-79.7149616646211,126,10042.38
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.4030850769928,-79.7267606691576,127,11182.67
