direction_name,shape_id,route_id,wheelchair_accessible,service_id,block_id,trip_headsign,trip_id,direction_id
Eastbound,100.0.2313056082_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201028_Timetable_-_2026-06,Ajax Station,1149__201028_Timetable_-_2026-06,0
Northbound,100.0.1046829421_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401028_Timetable_-_2026-06,Delpark Homes Centre,114__401028_Timetable_-_2026-06,0
Eastbound,100.0.2313056082_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201068_Timetable_-_2026-06,Ajax Station,1150__201068_Timetable_-_2026-06,0
Eastbound,100.0.2313056082_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201051_Timetable_-_2026-06,Ajax Station,1151__201051_Timetable_-_2026-06,0
Eastbound,100.0.2313056082_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201025_Timetable_-_2026-06,Ajax Station,1152__201025_Timetable_-_2026-06,0
Eastbound,100.0.2313056082_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201051_Timetable_-_2026-06,Ajax Station,1153__201051_Timetable_-_2026-06,0
Eastbound,100.0.2313056082_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201025_Timetable_-_2026-06,Ajax Station,1154__201025_Timetable_-_2026-06,0
Eastbound,100.0.2313056082_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201051_Timetable_-_2026-06,Ajax Station,1155__201051_Timetable_-_2026-06,0
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201028_Timetable_-_2026-06,Pickering Parkway Terminal,1156__201028_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201068_Timetable_-_2026-06,Pickering Parkway Terminal,1157__201068_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201028_Timetable_-_2026-06,Pickering Parkway Terminal,1158__201028_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201068_Timetable_-_2026-06,Pickering Parkway Terminal,1159__201068_Timetable_-_2026-06,1
Southbound,100.0.1046829422_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401014_Timetable_-_2026-06,Oshawa Centre Terminal,115__401014_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201028_Timetable_-_2026-06,Pickering Parkway Terminal,1160__201028_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201068_Timetable_-_2026-06,Pickering Parkway Terminal,1161__201068_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201028_Timetable_-_2026-06,Pickering Parkway Terminal,1162__201028_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201051_Timetable_-_2026-06,Pickering Parkway Terminal,1163__201051_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201025_Timetable_-_2026-06,Pickering Parkway Terminal,1164__201025_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201051_Timetable_-_2026-06,Pickering Parkway Terminal,1165__201051_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201025_Timetable_-_2026-06,Pickering Parkway Terminal,1166__201025_Timetable_-_2026-06,1
Westbound,100.0.2313056081_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201051_Timetable_-_2026-06,Pickering Parkway Terminal,1167__201051_Timetable_-_2026-06,1
Westbound,100.0.2313056083_Timetable_-_2026-06,211,1,Weekday_merged_94434,a_201025_Timetable_-_2026-06,Church,1168__201025_Timetable_-_2026-06,1
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201078_Timetable_-_2026-06,A - South Ajax,1169__201078_Timetable_-_2026-06,0
Northbound,100.0.1046829421_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401008_Timetable_-_2026-06,Delpark Homes Centre,116__401008_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201014_Timetable_-_2026-06,A - South Ajax,1170__201014_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201078_Timetable_-_2026-06,A - South Ajax,1171__201078_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201014_Timetable_-_2026-06,A - South Ajax,1172__201014_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201078_Timetable_-_2026-06,A - South Ajax,1173__201078_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201014_Timetable_-_2026-06,A - South Ajax,1174__201014_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201078_Timetable_-_2026-06,A - South Ajax,1175__201078_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201070_Timetable_-_2026-06,A - South Ajax,1176__201070_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201055_Timetable_-_2026-06,A - South Ajax,1177__201055_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201070_Timetable_-_2026-06,A - South Ajax,1178__201070_Timetable_-_2026-06,0
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201055_Timetable_-_2026-06,A - South Ajax,1179__201055_Timetable_-_2026-06,0
Southbound,100.0.1046829422_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401028_Timetable_-_2026-06,Oshawa Centre Terminal,117__401028_Timetable_-_2026-06,1
Clockwise,100.0.2162034912_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201070_Timetable_-_2026-06,A - South Ajax,1180__201070_Timetable_-_2026-06,0
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201045_Timetable_-_2026-06,B - South Ajax,1181__201045_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201026_Timetable_-_2026-06,B - South Ajax,1182__201026_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201045_Timetable_-_2026-06,B - South Ajax,1183__201045_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201026_Timetable_-_2026-06,B - South Ajax,1184__201026_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201045_Timetable_-_2026-06,B - South Ajax,1185__201045_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201026_Timetable_-_2026-06,B - South Ajax,1186__201026_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201097_Timetable_-_2026-06,B - South Ajax,1187__201097_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201077_Timetable_-_2026-06,B - South Ajax,1188__201077_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201097_Timetable_-_2026-06,B - South Ajax,1189__201097_Timetable_-_2026-06,1
Northbound,100.0.1046829421_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401027_Timetable_-_2026-06,Delpark Homes Centre,118__401027_Timetable_-_2026-06,0
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201077_Timetable_-_2026-06,B - South Ajax,1190__201077_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201097_Timetable_-_2026-06,B - South Ajax,1191__201097_Timetable_-_2026-06,1
Counter Clockwise,100.0.2162034911_Timetable_-_2026-06,227,1,Weekday_merged_94434,a_201077_Timetable_-_2026-06,B - South Ajax,1192__201077_Timetable_-_2026-06,1
Clockwise,100.0.2328524251_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201098_Timetable_-_2026-06,A - Whitby Station,1193__201098_Timetable_-_2026-06,0
Clockwise,100.0.2328524251_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201098_Timetable_-_2026-06,A - Whitby Station,1194__201098_Timetable_-_2026-06,0
Clockwise,100.0.2328524251_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201098_Timetable_-_2026-06,A - Whitby Station,1195__201098_Timetable_-_2026-06,0
Clockwise,100.0.2328524251_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201098_Timetable_-_2026-06,A - Whitby Station,1196__201098_Timetable_-_2026-06,0
Clockwise,100.0.2328524251_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201098_Timetable_-_2026-06,A - Whitby Station,1197__201098_Timetable_-_2026-06,0
Clockwise,100.0.2328524251_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201098_Timetable_-_2026-06,A - Whitby Station,1198__201098_Timetable_-_2026-06,0
Counter Clockwise,100.0.2328524252_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201027_Timetable_-_2026-06,B - Whitby Station,1199__201027_Timetable_-_2026-06,1
Southbound,100.0.1046829422_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401008_Timetable_-_2026-06,Oshawa Centre Terminal,119__401008_Timetable_-_2026-06,1
Northbound,100.0.1046829277_Timetable_-_2026-06,403,1,Weekday_merged_94434,a_401014_Timetable_-_2026-06,Oshawa Centre Terminal,11__401014_Timetable_-_2026-06,0
Counter Clockwise,100.0.2328524252_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201027_Timetable_-_2026-06,B - Whitby Station,1200__201027_Timetable_-_2026-06,1
Counter Clockwise,100.0.2328524252_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201027_Timetable_-_2026-06,B - Whitby Station,1201__201027_Timetable_-_2026-06,1
Counter Clockwise,100.0.2328524252_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201027_Timetable_-_2026-06,B - Whitby Station,1202__201027_Timetable_-_2026-06,1
Counter Clockwise,100.0.2328524252_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201027_Timetable_-_2026-06,B - Whitby Station,1203__201027_Timetable_-_2026-06,1
Counter Clockwise,100.0.2328524252_Timetable_-_2026-06,306,1,Weekday_merged_94434,a_201027_Timetable_-_2026-06,B - Whitby Station,1204__201027_Timetable_-_2026-06,1
Northbound,100.0.1988960471_Timetable_-_2026-06,301,1,Weekday_merged_94434,a_201064_Timetable_-_2026-06,Taunton,1205__201064_Timetable_-_2026-06,0
Southbound,100.0.1988960472_Timetable_-_2026-06,301,1,Weekday_merged_94434,a_201064_Timetable_-_2026-06,Whitby Station,1206__201064_Timetable_-_2026-06,1
Southbound,100.0.1988960472_Timetable_-_2026-06,301,1,Weekday_merged_94434,a_201064_Timetable_-_2026-06,Whitby Station,1207__201064_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,C - Baseline,1208__401004_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401049_Timetable_-_2026-06,C - Baseline,1209__401049_Timetable_-_2026-06,1
Northbound,100.0.1046829421_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401005_Timetable_-_2026-06,Delpark Homes Centre,120__401005_Timetable_-_2026-06,0
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403015_Timetable_-_2026-06,C - Baseline,1210__403015_Timetable_-_2026-06,1
Westbound,100.0.2655523379_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,C - Baseline,1211__401004_Timetable_-_2026-06,1
Westbound,100.0.2655523379_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401049_Timetable_-_2026-06,C - Baseline,1212__401049_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403015_Timetable_-_2026-06,C - Baseline,1213__403015_Timetable_-_2026-06,1
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,C - Simpson,1214__401004_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401049_Timetable_-_2026-06,C - Simpson,1215__401049_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403015_Timetable_-_2026-06,C - Simpson,1216__403015_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,C - Simpson,1217__401004_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401049_Timetable_-_2026-06,C - Simpson,1218__401049_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403015_Timetable_-_2026-06,C - Simpson,1219__403015_Timetable_-_2026-06,0
Southbound,100.0.1046829422_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401027_Timetable_-_2026-06,Oshawa Centre Terminal,121__401027_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,Clarington Boulevard,1220__401004_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401047_Timetable_-_2026-06,Clarington Boulevard,1221__401047_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,Clarington Boulevard,1222__401004_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401047_Timetable_-_2026-06,Clarington Boulevard,1223__401047_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,Clarington Boulevard,1224__401004_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401047_Timetable_-_2026-06,Clarington Boulevard,1225__401047_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,Clarington Boulevard,1226__401004_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401048_Timetable_-_2026-06,Clarington Boulevard,1227__401048_Timetable_-_2026-06,1
Westbound,100.0.1952652003_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401050_Timetable_-_2026-06,Clarington Boulevard,1228__401050_Timetable_-_2026-06,1
Westbound,100.0.26755541211_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401048_Timetable_-_2026-06,Clarington Boulevard,1229__401048_Timetable_-_2026-06,1
Northbound,100.0.1046829421_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401014_Timetable_-_2026-06,Delpark Homes Centre,122__401014_Timetable_-_2026-06,0
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401055_Timetable_-_2026-06,C - Baseline,1230__401055_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401054_Timetable_-_2026-06,C - Baseline,1231__401054_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401048_Timetable_-_2026-06,C - Baseline,1232__401048_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401055_Timetable_-_2026-06,C - Baseline,1233__401055_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401054_Timetable_-_2026-06,C - Baseline,1234__401054_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403019_Timetable_-_2026-06,C - Baseline,1235__403019_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401055_Timetable_-_2026-06,C - Baseline,1236__401055_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401054_Timetable_-_2026-06,C - Baseline,1237__401054_Timetable_-_2026-06,1
Westbound,100.0.2655523379_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403019_Timetable_-_2026-06,C - Baseline,1238__403019_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401055_Timetable_-_2026-06,C - Baseline,1239__401055_Timetable_-_2026-06,1
Southbound,100.0.1046829422_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401005_Timetable_-_2026-06,Oshawa Centre Terminal,123__401005_Timetable_-_2026-06,1
Westbound,100.0.2308894156_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401054_Timetable_-_2026-06,C - Baseline,1240__401054_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403019_Timetable_-_2026-06,Clarington Boulevard,1241__403019_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401051_Timetable_-_2026-06,Clarington Boulevard,1242__401051_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401052_Timetable_-_2026-06,Clarington Boulevard,1243__401052_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401048_Timetable_-_2026-06,Clarington Boulevard,1244__401048_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401056_Timetable_-_2026-06,Clarington Boulevard,1245__401056_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401058_Timetable_-_2026-06,Clarington Boulevard,1246__401058_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401051_Timetable_-_2026-06,Clarington Boulevard,1247__401051_Timetable_-_2026-06,1
Westbound,100.0.1952652001_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401052_Timetable_-_2026-06,Clarington Boulevard,1248__401052_Timetable_-_2026-06,1
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401055_Timetable_-_2026-06,C - Simpson,1249__401055_Timetable_-_2026-06,0
Northbound,100.0.1046829421_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401028_Timetable_-_2026-06,Delpark Homes Centre,124__401028_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401054_Timetable_-_2026-06,C - Simpson,1250__401054_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401048_Timetable_-_2026-06,C - Simpson,1251__401048_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401055_Timetable_-_2026-06,C - Simpson,1252__401055_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401054_Timetable_-_2026-06,C - Simpson,1253__401054_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403019_Timetable_-_2026-06,C - Simpson,1254__403019_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401055_Timetable_-_2026-06,C - Simpson,1255__401055_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401054_Timetable_-_2026-06,C - Simpson,1256__401054_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_403019_Timetable_-_2026-06,C - Simpson,1257__403019_Timetable_-_2026-06,0
Eastbound,100.0.2308894154_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401055_Timetable_-_2026-06,C - Simpson,1258__401055_Timetable_-_2026-06,0
Eastbound,100.0.1952652002_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,Simpson,1259__401004_Timetable_-_2026-06,0
Southbound,100.0.1046829422_Timetable_-_2026-06,405,1,Weekday_merged_94434,a_401028_Timetable_-_2026-06,Oshawa Centre Terminal,125__401028_Timetable_-_2026-06,1
Eastbound,100.0.1952652002_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401047_Timetable_-_2026-06,Simpson,1260__401047_Timetable_-_2026-06,0
Eastbound,100.0.1952652002_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,Simpson,1261__401004_Timetable_-_2026-06,0
Eastbound,100.0.1952652002_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401047_Timetable_-_2026-06,Simpson,1262__401047_Timetable_-_2026-06,0
Eastbound,100.0.1952652002_Timetable_-_2026-06,502,1,Weekday_merged_94434,a_401004_Timetable_-_2026-06,Simpson,1263__401004_Timetable_-_2026-06,0
